Title,SentencesCount,Category1,Category2,Category3,Link,EnTitle,EnCat1,EnCat2,EnCat3,EnLink
انقلاب,20,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%A7%D9%86%D9%82%D9%84%D8%A7%D8%A8,Revolution,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Revolution
بزه,16,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%A8%D8%B2%D9%87,Crime,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Crime
پیامبر دروغین,15,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D8%A7%D9%85%D8%A8%D8%B1_%D8%AF%D8%B1%D9%88%D8%BA%DB%8C%D9%86,False prophet,Social sciences,Sociology,,https://en.wikipedia.org/wiki/False_prophet
تروریسم,15,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%AA%D8%B1%D9%88%D8%B1%DB%8C%D8%B3%D9%85,Terrorism,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Terrorism
جامعه مدنی,16,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D9%87_%D9%85%D8%AF%D9%86%DB%8C,Civil society,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Civil_society
جامعه‌شناسی سیاسی,17,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9%D9%87%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3%DB%8C_%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C,Political sociology,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Political_sociology
حق رأی زنان,19,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%AD%D9%82_%D8%B1%D8%A3%DB%8C_%D8%B2%D9%86%D8%A7%D9%86,Women%27s suffrage,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Women%27s_suffrage
دورویی,18,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D9%88%DB%8C%DB%8C,Munafiq,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Munafiq
دوستی,21,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%AF%D9%88%D8%B3%D8%AA%DB%8C,Friendship,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Friendship
دیوان‌سالاری,38,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D8%AF%DB%8C%D9%88%D8%A7%D9%86%E2%80%8C%D8%B3%D8%A7%D9%84%D8%A7%D8%B1%DB%8C,Bureaucracy,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Bureaucracy
قدرت,17,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D9%82%D8%AF%D8%B1%D8%AA,Power (social and political),Social sciences,Sociology,,https://en.wikipedia.org/wiki/Power_(social_and_political)
کارکردگرایی ساختاری,32,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%DA%A9%D8%A7%D8%B1%DA%A9%D8%B1%D8%AF%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C_%D8%B3%D8%A7%D8%AE%D8%AA%D8%A7%D8%B1%DB%8C,Structural functionalism,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Structural_functionalism
گروه اجتماعی,41,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%DA%AF%D8%B1%D9%88%D9%87_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C,Social group,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Social_group
مکتب فرانکفورت,31,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D9%85%DA%A9%D8%AA%D8%A8_%D9%81%D8%B1%D8%A7%D9%86%DA%A9%D9%81%D9%88%D8%B1%D8%AA,Frankfurt School,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Frankfurt_School
نظریه اجتماعی,15,علوم اجتماعی,جامعه‌شناسی,,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D9%87_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C,Social theory,Social sciences,Sociology,,https://en.wikipedia.org/wiki/Social_theory
بازیابی اطلاعات,19,علوم اجتماعی,علوم اطلاع‌رسانی,,https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B2%DB%8C%D8%A7%D8%A8%DB%8C_%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA,Information retrieval,Social sciences,Information science,,https://en.wikipedia.org/wiki/Information_retrieval
پیشینه پژوهش,20,علوم اجتماعی,علوم اطلاع‌رسانی,,https://fa.wikipedia.org/wiki/%D9%BE%DB%8C%D8%B4%DB%8C%D9%86%D9%87_%D9%BE%DA%98%D9%88%D9%87%D8%B4,Literature review,Social sciences,Information science,,https://en.wikipedia.org/wiki/Literature_review
تعامل‌پذیری معنایی,17,علوم اجتماعی,علوم اطلاع‌رسانی,,https://fa.wikipedia.org/wiki/%D8%AA%D8%B9%D8%A7%D9%85%D9%84%E2%80%8C%D9%BE%D8%B0%DB%8C%D8%B1%DB%8C_%D9%85%D8%B9%D9%86%D8%A7%DB%8C%DB%8C,Semantic interoperability,Social sciences,Information science,,https://en.wikipedia.org/wiki/Semantic_interoperability
علوم کتابداری و اطلاع‌رسانی,15,علوم اجتماعی,علوم اطلاع‌رسانی,,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D9%88%D9%85_%DA%A9%D8%AA%D8%A7%D8%A8%D8%AF%D8%A7%D8%B1%DB%8C_%D9%88_%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%E2%80%8C%D8%B1%D8%B3%D8%A7%D9%86%DB%8C,Library and information science,Social sciences,Information science,,https://en.wikipedia.org/wiki/Library_and_information_science
مدل ذهنی,16,علوم اجتماعی,علوم اطلاع‌رسانی,,https://fa.wikipedia.org/wiki/%D9%85%D8%AF%D9%84_%D8%B0%D9%87%D9%86%DB%8C,Mental model,Social sciences,Information science,,https://en.wikipedia.org/wiki/Mental_model
علوم سیاسی,30,علوم اجتماعی,علوم سیاسی,,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D9%88%D9%85_%D8%B3%DB%8C%D8%A7%D8%B3%DB%8C,Political science,Social sciences,Political science,,https://en.wikipedia.org/wiki/Political_science
امپریالیسم فرهنگی,50,علوم اجتماعی,علوم سیاسی,,https://fa.wikipedia.org/wiki/%D8%A7%D9%85%D9%BE%D8%B1%DB%8C%D8%A7%D9%84%DB%8C%D8%B3%D9%85_%D9%81%D8%B1%D9%87%D9%86%DA%AF%DB%8C,Cultural imperialism,Social sciences,Political science,,https://en.wikipedia.org/wiki/Cultural_imperialism
جدایی دین از دولت,16,علوم اجتماعی,علوم سیاسی,,https://fa.wikipedia.org/wiki/%D8%AC%D8%AF%D8%A7%DB%8C%DB%8C_%D8%AF%DB%8C%D9%86_%D8%A7%D8%B2_%D8%AF%D9%88%D9%84%D8%AA,Separation of church and state,Social sciences,Political science,,https://en.wikipedia.org/wiki/Separation_of_church_and_state
جنگ ترکیبی,36,علوم اجتماعی,علوم سیاسی,,https://fa.wikipedia.org/wiki/%D8%AC%D9%86%DA%AF_%D8%AA%D8%B1%DA%A9%DB%8C%D8%A8%DB%8C,Hybrid warfare,Social sciences,Political science,,https://en.wikipedia.org/wiki/Hybrid_warfare
سکولاریسم,20,علوم اجتماعی,علوم سیاسی,,https://fa.wikipedia.org/wiki/%D8%B3%DA%A9%D9%88%D9%84%D8%A7%D8%B1%DB%8C%D8%B3%D9%85,Secularism,Social sciences,Political science,,https://en.wikipedia.org/wiki/Secularism
مردم‌سالاری شدن,58,علوم اجتماعی,علوم سیاسی,,https://fa.wikipedia.org/wiki/%D9%85%D8%B1%D8%AF%D9%85%E2%80%8C%D8%B3%D8%A7%D9%84%D8%A7%D8%B1%DB%8C_%D8%B4%D8%AF%D9%86,Democratization,Social sciences,Political science,,https://en.wikipedia.org/wiki/Democratization
نظریه نخبگان,27,علوم اجتماعی,علوم سیاسی,,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D9%87_%D9%86%D8%AE%D8%A8%DA%AF%D8%A7%D9%86,Elite theory,Social sciences,Political science,,https://en.wikipedia.org/wiki/Elite_theory
علوم قانونی,23,علوم اجتماعی,قانون,جرم‌شناسی,https://fa.wikipedia.org/wiki/%D8%B9%D9%84%D9%88%D9%85_%D9%82%D8%A7%D9%86%D9%88%D9%86%DB%8C,Forensic science,Social sciences,Law,Criminology,https://en.wikipedia.org/wiki/Forensic_science
آزمایش زندان استنفورد,21,علوم اجتماعی,روان‌شناسی,تاریخ روان‌شناسی,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4_%D8%B2%D9%86%D8%AF%D8%A7%D9%86_%D8%A7%D8%B3%D8%AA%D9%86%D9%81%D9%88%D8%B1%D8%AF,Stanford prison experiment,Social sciences,Psychology,History of psychology,https://en.wikipedia.org/wiki/Stanford_prison_experiment
گوتفرید لایبنیتس,23,علوم اجتماعی,روان‌شناسی,تاریخ روان‌شناسی,https://fa.wikipedia.org/wiki/%DA%AF%D9%88%D8%AA%D9%81%D8%B1%DB%8C%D8%AF_%D9%84%D8%A7%DB%8C%D8%A8%D9%86%DB%8C%D8%AA%D8%B3,Gottfried Wilhelm Leibniz,Social sciences,Psychology,History of psychology,https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz
ذهن ناهشیار,20,علوم اجتماعی,روان‌شناسی,روان‌شناسی فرویدی,https://fa.wikipedia.org/wiki/%D8%B0%D9%87%D9%86_%D9%86%D8%A7%D9%87%D8%B4%DB%8C%D8%A7%D8%B1,Unconscious mind,Social sciences,Psychology,Freudian psychology,https://en.wikipedia.org/wiki/Unconscious_mind
افسردگی سایکوتیک,33,علوم اجتماعی,روان‌شناسی,ناهنجاری‌های روانی,https://fa.wikipedia.org/wiki/%D8%A7%D9%81%D8%B3%D8%B1%D8%AF%DA%AF%DB%8C_%D8%B3%D8%A7%DB%8C%DA%A9%D9%88%D8%AA%DB%8C%DA%A9,Psychotic depression,Social sciences,Psychology,Mental disorders,https://en.wikipedia.org/wiki/Psychotic_depression
پارانویا,18,علوم اجتماعی,روان‌شناسی,ناهنجاری‌های روانی,https://fa.wikipedia.org/wiki/%D9%BE%D8%A7%D8%B1%D8%A7%D9%86%D9%88%DB%8C%D8%A7,Paranoia,Social sciences,Psychology,Mental disorders,https://en.wikipedia.org/wiki/Paranoia
پرخاشگری,25,علوم اجتماعی,روان‌شناسی,ناهنجاری‌های روانی,https://fa.wikipedia.org/wiki/%D9%BE%D8%B1%D8%AE%D8%A7%D8%B4%DA%AF%D8%B1%DB%8C,Aggression,Social sciences,Psychology,Mental disorders,https://en.wikipedia.org/wiki/Aggression
سادومازوخیسم,16,علوم اجتماعی,روان‌شناسی,ناهنجاری‌های روانی,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AF%D9%88%D9%85%D8%A7%D8%B2%D9%88%D8%AE%DB%8C%D8%B3%D9%85,Sadomasochism,Social sciences,Psychology,Mental disorders,https://en.wikipedia.org/wiki/Sadomasochism
طیف اوتیسم,125,علوم اجتماعی,روان‌شناسی,ناهنجاری‌های روانی,https://fa.wikipedia.org/wiki/%D8%B7%DB%8C%D9%81_%D8%A7%D9%88%D8%AA%DB%8C%D8%B3%D9%85,Autism spectrum,Social sciences,Psychology,Mental disorders,https://en.wikipedia.org/wiki/Autism_spectrum
توافق‌پذیری,33,علوم اجتماعی,روان‌شناسی,نظریه‌های روان‌شناسی,https://fa.wikipedia.org/wiki/%D8%AA%D9%88%D8%A7%D9%81%D9%82%E2%80%8C%D9%BE%D8%B0%DB%8C%D8%B1%DB%8C,Agreeableness,Social sciences,Psychology,Psychological theories,https://en.wikipedia.org/wiki/Agreeableness
شناخت‌گرایی,16,علوم اجتماعی,روان‌شناسی,نظریه‌های روان‌شناسی,https://fa.wikipedia.org/wiki/%D8%B4%D9%86%D8%A7%D8%AE%D8%AA%E2%80%8C%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C,Cognitivism (psychology),Social sciences,Psychology,Psychological theories,https://en.wikipedia.org/wiki/Cognitivism_(psychology)
طرح‌واره (روانشناسی),31,علوم اجتماعی,روان‌شناسی,نظریه‌های روان‌شناسی,https://fa.wikipedia.org/wiki/%D8%B7%D8%B1%D8%AD%E2%80%8C%D9%88%D8%A7%D8%B1%D9%87_(%D8%B1%D9%88%D8%A7%D9%86%D8%B4%D9%86%D8%A7%D8%B3%DB%8C),Schema (psychology),Social sciences,Psychology,Psychological theories,https://en.wikipedia.org/wiki/Schema_(psychology)
کوری اخلاقی,15,علوم اجتماعی,روان‌شناسی,نظریه‌های روان‌شناسی,https://fa.wikipedia.org/wiki/%DA%A9%D9%88%D8%B1%DB%8C_%D8%A7%D8%AE%D9%84%D8%A7%D9%82%DB%8C,Moral blindness,Social sciences,Psychology,Psychological theories,https://en.wikipedia.org/wiki/Moral_blindness
نظریات شوخ‌طبعی,18,علوم اجتماعی,روان‌شناسی,نظریه‌های روان‌شناسی,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D8%A7%D8%AA_%D8%B4%D9%88%D8%AE%E2%80%8C%D8%B7%D8%A8%D8%B9%DB%8C,Theories of humor,Social sciences,Psychology,Psychological theories,https://en.wikipedia.org/wiki/Theories_of_humor
نظریه تلنگر,22,علوم اجتماعی,روان‌شناسی,نظریه‌های روان‌شناسی,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D9%87_%D8%AA%D9%84%D9%86%DA%AF%D8%B1,Nudge theory,Social sciences,Psychology,Psychological theories,https://en.wikipedia.org/wiki/Nudge_theory
نظریه ریشه‌های اخلاقی,19,علوم اجتماعی,روان‌شناسی,نظریه‌های روان‌شناسی,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%B1%DB%8C%D9%87_%D8%B1%DB%8C%D8%B4%D9%87%E2%80%8C%D9%87%D8%A7%DB%8C_%D8%A7%D8%AE%D9%84%D8%A7%D9%82%DB%8C,Moral foundations theory,Social sciences,Psychology,Psychological theories,https://en.wikipedia.org/wiki/Moral_foundations_theory
حقوق بشر,44,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%AD%D9%82%D9%88%D9%82_%D8%A8%D8%B4%D8%B1,Human rights,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Human_rights
آزادی بیان,27,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%A2%D8%B2%D8%A7%D8%AF%DB%8C_%D8%A8%DB%8C%D8%A7%D9%86,Freedom of speech,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Freedom_of_speech
اعدام,20,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D8%AF%D8%A7%D9%85,Capital punishment,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Capital_punishment
اعلامیه جهانی حقوق بشر,35,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%A7%D8%B9%D9%84%D8%A7%D9%85%DB%8C%D9%87_%D8%AC%D9%87%D8%A7%D9%86%DB%8C_%D8%AD%D9%82%D9%88%D9%82_%D8%A8%D8%B4%D8%B1,Universal Declaration of Human Rights,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Universal_Declaration_of_Human_Rights
حق جنسیتی,16,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%AD%D9%82_%D8%AC%D9%86%D8%B3%DB%8C%D8%AA%DB%8C,Right to sexuality,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Right_to_sexuality
حقوق بین‌الملل بشردوستانه,17,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%AD%D9%82%D9%88%D9%82_%D8%A8%DB%8C%D9%86%E2%80%8C%D8%A7%D9%84%D9%85%D9%84%D9%84_%D8%A8%D8%B4%D8%B1%D8%AF%D9%88%D8%B3%D8%AA%D8%A7%D9%86%D9%87,International humanitarian law,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/International_humanitarian_law
حقوق طبیعی و قانونی,25,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%AD%D9%82%D9%88%D9%82_%D8%B7%D8%A8%DB%8C%D8%B9%DB%8C_%D9%88_%D9%82%D8%A7%D9%86%D9%88%D9%86%DB%8C,Natural rights and legal rights,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Natural_rights_and_legal_rights
خدمت وظیفه عمومی,74,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%AE%D8%AF%D9%85%D8%AA_%D9%88%D8%B8%DB%8C%D9%81%D9%87_%D8%B9%D9%85%D9%88%D9%85%DB%8C,Conscription,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Conscription
سازمان مردم‌نهاد,34,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D9%85%D8%B1%D8%AF%D9%85%E2%80%8C%D9%86%D9%87%D8%A7%D8%AF,Non-governmental organization,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Non-governmental_organization
قتل ناموسی,37,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D9%82%D8%AA%D9%84_%D9%86%D8%A7%D9%85%D9%88%D8%B3%DB%8C,Honor killing,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Honor_killing
قرار احضار زندانی,21,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D9%82%D8%B1%D8%A7%D8%B1_%D8%A7%D8%AD%D8%B6%D8%A7%D8%B1_%D8%B2%D9%86%D8%AF%D8%A7%D9%86%DB%8C,Habeas corpus,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Habeas_corpus
حقوق بشر در قطر,41,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D8%AD%D9%82%D9%88%D9%82_%D8%A8%D8%B4%D8%B1_%D8%AF%D8%B1_%D9%82%D8%B7%D8%B1,Human rights in Qatar,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Human_rights_in_Qatar
کنوانسیون ژنو,23,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%DA%A9%D9%86%D9%88%D8%A7%D9%86%D8%B3%DB%8C%D9%88%D9%86_%DA%98%D9%86%D9%88,Geneva Conventions,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Geneva_Conventions
نظارت گسترده,89,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D8%B1%D8%AA_%DA%AF%D8%B3%D8%AA%D8%B1%D8%AF%D9%87,Mass surveillance,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Mass_surveillance
نظارت هدفمند,28,علوم اجتماعی,مفاهیم اجتماعی,حقوق بشر,https://fa.wikipedia.org/wiki/%D9%86%D8%B8%D8%A7%D8%B1%D8%AA_%D9%87%D8%AF%D9%81%D9%85%D9%86%D8%AF,Targeted surveillance,Social sciences,Social concepts,Human rights,https://en.wikipedia.org/wiki/Targeted_surveillance
صلح حسن و معاویه,17,علوم اجتماعی,مفاهیم اجتماعی,صلح,https://fa.wikipedia.org/wiki/%D8%B5%D9%84%D8%AD_%D8%AD%D8%B3%D9%86_%D9%88_%D9%85%D8%B9%D8%A7%D9%88%DB%8C%D9%87,Hasan%E2%80%93Muawiya treaty,Social sciences,Social concepts,Peace,https://en.wikipedia.org/wiki/Hasan%E2%80%93Muawiya_treaty
صلح‌بانی,21,علوم اجتماعی,مفاهیم اجتماعی,صلح,https://fa.wikipedia.org/wiki/%D8%B5%D9%84%D8%AD%E2%80%8C%D8%A8%D8%A7%D9%86%DB%8C,Peacekeeping,Social sciences,Social concepts,Peace,https://en.wikipedia.org/wiki/Peacekeeping
عملیات حفظ صلح سازمان ملل متحد,16,علوم اجتماعی,مفاهیم اجتماعی,صلح,https://fa.wikipedia.org/wiki/%D8%B9%D9%85%D9%84%DB%8C%D8%A7%D8%AA_%D8%AD%D9%81%D8%B8_%D8%B5%D9%84%D8%AD_%D8%B3%D8%A7%D8%B2%D9%85%D8%A7%D9%86_%D9%85%D9%84%D9%84_%D9%85%D8%AA%D8%AD%D8%AF,United Nations peacekeeping,Social sciences,Social concepts,Peace,https://en.wikipedia.org/wiki/United_Nations_peacekeeping
فهرست فعالان صلح,25,علوم اجتماعی,مفاهیم اجتماعی,صلح,https://fa.wikipedia.org/wiki/%D9%81%D9%87%D8%B1%D8%B3%D8%AA_%D9%81%D8%B9%D8%A7%D9%84%D8%A7%D9%86_%D8%B5%D9%84%D8%AD,List of peace activists,Social sciences,Social concepts,Peace,https://en.wikipedia.org/wiki/List_of_peace_activists
جبرگرایی اجتماعی,15,علوم اجتماعی,مفاهیم اجتماعی,ساختارگرایی اجتماعی,https://fa.wikipedia.org/wiki/%D8%AC%D8%A8%D8%B1%DA%AF%D8%B1%D8%A7%DB%8C%DB%8C_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C,Social determinism,Social sciences,Social concepts,Social constructionism,https://en.wikipedia.org/wiki/Social_determinism
ساخت اجتماعی فناوری,16,علوم اجتماعی,مفاهیم اجتماعی,ساختارگرایی اجتماعی,https://fa.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AE%D8%AA_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9%DB%8C_%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C,Social construction of technology,Social sciences,Social concepts,Social constructionism,https://en.wikipedia.org/wiki/Social_construction_of_technology
فلسفه,34,فلسفه,,,https://fa.wikipedia.org/wiki/%D9%81%D9%84%D8%B3%D9%81%D9%87,Philosophy,Philosophy,,,https://en.wikipedia.org/wiki/Philosophy
زیبایی‌شناسی,16,فلسفه,,,https://fa.wikipedia.org/wiki/%D8%B2%DB%8C%D8%A8%D8%A7%DB%8C%DB%8C%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3%DB%8C,Aesthetics,Philosophy,,,https://en.wikipedia.org/wiki/Aesthetics
معرفت‌شناسی,45,فلسفه,,,https://fa.wikipedia.org/wiki/%D9%85%D8%B9%D8%B1%D9%81%D8%AA%E2%80%8C%D8%B4%D9%86%D8%A7%D8%B3%DB%8C,Epistemology,Philosophy,,,https://en.wikipedia.org/wiki/Epistemology
منطق,33,فلسفه,,,https://fa.wikipedia.org/wiki/%D9%85%D9%86%D8%B7%D9%82,Logic,Philosophy,,,https://en.wikipedia.org/wiki/Logic
اصل برهم‌نهی,18,فلسفه,اصل‌ها,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84_%D8%A8%D8%B1%D9%87%D9%85%E2%80%8C%D9%86%D9%87%DB%8C,Superposition principle,Philosophy,Principles,,https://en.wikipedia.org/wiki/Superposition_principle
اصل عدم قطعیت,23,فلسفه,اصل‌ها,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84_%D8%B9%D8%AF%D9%85_%D9%82%D8%B7%D8%B9%DB%8C%D8%AA,Uncertainty principle,Philosophy,Principles,,https://en.wikipedia.org/wiki/Uncertainty_principle
اصل موضوع اجتماع,20,فلسفه,اصل‌ها,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84_%D9%85%D9%88%D8%B6%D9%88%D8%B9_%D8%A7%D8%AC%D8%AA%D9%85%D8%A7%D8%B9,Axiom of union,Philosophy,Principles,,https://en.wikipedia.org/wiki/Axiom_of_union
اصل موضوع انتخاب,37,فلسفه,اصل‌ها,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84_%D9%85%D9%88%D8%B6%D9%88%D8%B9_%D8%A7%D9%86%D8%AA%D8%AE%D8%A7%D8%A8,Axiom of choice,Philosophy,Principles,,https://en.wikipedia.org/wiki/Axiom_of_choice
اصل موضوع زوج‌سازی,15,فلسفه,اصل‌ها,,https://fa.wikipedia.org/wiki/%D8%A7%D8%B5%D9%84_%D9%85%D9%88%D8%B6%D9%88%D8%B9_%D8%B2%D9%88%D8%AC%E2%80%8C%D8%B3%D8%A7%D8%B2%DB%8C,Axiom of pairing,Philosophy,Principles,,https://en.wikipedia.org/wiki/Axiom_of_pairing
عقلانیت,20,فلسفه,اصل‌ها,,https://fa.wikipedia.org/wiki/%D8%B9%D9%82%D9%84%D8%A7%D9%86%DB%8C%D8%AA,Rationality,Philosophy,Principles,,https://en.wikipedia.org/wiki/Rationality
رنه دکارت,36,فلسفه,تاریخ فلسفه,,https://fa.wikipedia.org/wiki/%D8%B1%D9%86%D9%87_%D8%AF%DA%A9%D8%A7%D8%B1%D8%AA,Ren%C3%A9 Descartes,Philosophy,History of philosophy,,https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes
عصر روشنگری,22,فلسفه,تاریخ فلسفه,,https://fa.wikipedia.org/wiki/%D8%B9%D8%B5%D8%B1_%D8%B1%D9%88%D8%B4%D9%86%DA%AF%D8%B1%DB%8C,Age of Enlightenment,Philosophy,History of philosophy,,https://en.wikipedia.org/wiki/Age_of_Enlightenment
